magnitude,location,style,percentile,model_name,mu,sigma,alpha,beta,xd,d_xd,displ_without_aleatory,displ_with_aleatory,normalized_d_xd
7.0,0.89,normal,-1,d_ad,0.03000000000000025,0.36,0.9861764352219992,0.9575666040318166,1.071519305237607,0.9443296200517325,1.0118674183931258,1.4264682849242516,0.8393923527035282
7.0,0.9,normal,-1,d_ad,0.03000000000000025,0.36,0.9702514638494152,0.9621354863803417,1.071519305237607,0.9335133640819956,1.0002775913111612,1.407476601018733,0.8297780375818828
7.0,0.91,normal,-1,d_ad,0.03000000000000025,0.36,0.9545836520520958,0.9667261684510238,1.071519305237607,0.9228209964143078,0.9888205129365354,1.3989775824319364,0.8202738438533625
7.0,0.92,normal,-1,d_ad,0.03000000000000025,0.36,0.939168847166554,0.9713387542578973,1.071519305237607,0.9122510980445862,0.9774946627789791,1.3785652421903736,0.8108785101986671
7.0,0.93,normal,-1,d_ad,0.03000000000000025,0.36,0.924002963587331,0.9759733483112838,1.071519305237607,0.9018022662218766,0.9662985377637648,1.366466599087673,0.8015907897455194
7.0,0.9400000000000001,normal,-1,d_ad,0.03000000000000025,0.36,0.9090819816841298,0.9806300556201596,1.071519305237607,0.8914731142621931,0.9552306520322311,1.349304855079656,0.7924094499031918
7.0,0.9500000000000001,normal,-1,d_ad,0.03000000000000025,0.36,0.8944019467364354,0.9853089816945356,1.071519305237607,0.8812622713644874,0.9442895367445912,1.3298822974796598,0.7833332721989261
7.0,0.96,normal,-1,d_ad,0.03000000000000025,0.36,0.879958967885339,0.9900102325478474,1.071519305237607,0.8711683824287282,0.9334737398850008,1.314409251119468,0.7743610521162277
7.0,0.97,normal,-1,d_ad,0.03000000000000025,0.36,0.8657492171022877,0.9947339146993573,1.071519305237607,0.8611901078760624,0.9227818260688583,1.3046130736128683,0.7654915989350123
7.0,0.98,normal,-1,d_ad,0.03000000000000025,0.36,0.8517689281744881,0.9994801351765684,1.071519305237607,0.8513261234710382,0.9122123763523121,1.2868338100085799,0.7567237355735827
7.0,0.99,normal,-1,d_ad,0.03000000000000025,0.36,0.8380143957066932,1.0042490015176486,1.071519305237607,0.8415751201458623,0.9017639880439501,1.2712268043344805,0.748056298432417
7.0,1.0,normal,-1,d_ad,0.03000000000000025,0.36,0.8244819741391082,1.0090406217738679,1.071519305237607,0.8319358038266718,0.8914352745186455,1.2565220273838127,0.739488137239744
