magnitude,location,style,percentile,model_number,lambda,mu_site,sigma_site,mu_complement,sigma_complement,Y_site,Y_complement,Y_folded,displ_site,displ_complement,displ_folded,normalized_displ_site,normalized_displ_complement,normalized_displ_folded
7.0,0.6,normal,-1.0,-1,0.119202946,-0.010388418997359095,0.8819181558040211,0.46609431255927136,0.8819181558040211,0.28968552298161376,0.7536149612229335,0.5216502421022736,1.329490976065088,2.0578565671423066,1.6587661132326206,0.9074023882535234,1.404525489322846,1.2465990408777274
7.0,0.61,normal,-1.0,-1,0.119202946,-0.03967744258743,0.8819181558040211,0.483405140366292,0.8819181558040211,0.26119808853001353,0.7704865141982562,0.5158423013641349,1.2933222458593014,2.0899320059454767,1.6497179031712805,0.8827165552846042,1.4264175745631835,1.2397991129709864
7.0,0.62,normal,-1.0,-1,0.119202946,-0.06941234993541778,0.8819181558040211,0.49996051239448636,0.8819181558040211,0.2322806245410961,0.78662285185291,0.5094517381970031,1.2574967307275,2.1210208448041943,1.6398122822082943,0.8582649730051787,1.4476362869397978,1.2323548220047982
7.0,0.63,normal,-1.0,-1,0.119202946,-0.09958549697381969,0.8819181558040211,0.515735143677071,0.8819181558040211,0.20294074664470313,0.8019991809066181,0.5024699637756607,1.2220440972778353,2.1510236972978034,1.6290501770449088,0.8340678894286387,1.4681137933668789,1.2242668644154329
7.0,0.64,normal,-1.0,-1,0.119202946,-0.13018957170843737,0.8819181558040211,0.5307020193418475,0.8819181558040211,0.17318574774077936,0.8165890232393545,0.4948873854900669,1.1869919466771381,2.1798369071717114,1.6174324766048165,0.8101441428661517,1.4877793465173157,1.2155359082485022
7.0,0.65,normal,-1.0,-1,0.119202946,-0.16121757958173788,0.8819181558040211,0.5448322231661122,0.8819181558040211,0.14302261230906374,0.8303640489944487,0.48669333065175624,1.152365882785651,2.207352396209218,1.604959996944012,0.786511208429885,1.5065591809923824,1.206162566787948
7.0,0.66,normal,-1.0,-1,0.119202946,-0.192662830220395,0.8819181558040211,0.558094743375606,0.8819181558040211,0.11245802937187836,0.8432938875494699,0.4778759584606741,1.1181895791927952,2.2334574990066387,1.5916334407768409,0.763185243786168,1.5243764005526779,1.1961473681389816
7.0,0.67,normal,-1.0,-1,0.119202946,-0.22451892550346142,0.8819181558040211,0.5704562518958256,0.8819181558040211,0.08149840417214346,0.8553459126692292,0.46842215842068635,1.084484845155033,2.2580347822046254,1.577453350786477,0.7401811341593135,1.541150854740131,1.1854907201398863
7.0,0.68,normal,-1.0,-1,0.119202946,-0.25677974890317157,0.8819181558040211,0.5818808524937351,0.8819181558040211,0.05014986861374997,0.8664849974066756,0.45831743301021277,1.0512716904322563,2.2809618452040112,1.562420055711296,0.7175125365836607,1.5567990028628478,1.1741928698447468
7.0,0.6900000000000001,normal,-1.0,-1,0.119202946,-0.2894394560661844,0.8819181558040211,0.592329792291681,0.8819181558040211,0.01841829049604527,0.8766732333885123,0.4475457619422788,1.0185683890146897,2.302111098743825,1.5465336079799952,0.6951919233983764,1.5712337628704756,1.1622538566548768
7.0,0.7000000000000001,normal,-1.0,-1,0.119202946,-0.32249246661963515,0.8819181558040211,0.6017611299406136,0.8819181558040211,-0.013690718441819967,0.8858696079615752,0.4360894447598776,0.9863915417281468,2.321349516906095,1.5297937113955227,0.67323062497671,1.5843643420928568,1.1496734579717085
7.0,0.71,normal,-1.0,-1,0.119202946,-0.3559334572042132,0.8819181558040211,0.6101293522369211,0.8819181558040211,-0.046171795668203945,0.8940296312162043,0.42392891777400016,0.9547561377013087,2.3385383570908926,1.512199637025254,0.651638871678557,1.5960960461177738,1.13645112598642
7.0,0.72,normal,-1.0,-1,0.119202946,-0.3897573557563252,0.8819181558040211,0.6173849290631912,0.8819181558040211,-0.07901982221866509,0.901104903053233,0.41104254041728394,0.9236756146743034,2.353532841212882,1.4937501250210428,0.6304258350121896,1.6063300612016465,1.1225859138955538
7.0,0.73,normal,-1.0,-1,0.119202946,-0.4239593370840562,0.8819181558040211,0.6234737941023845,0.8819181558040211,-0.11222991831062154,0.9070426081001247,0.3974063448947516,0.8931619181230916,2.3661817897244712,1.474443269539386,0.609599667987753,1.614963204483508,1.108076389416003
7.0,0.74,normal,-1.0,-1,0.119202946,-0.45853481980825705,0.8819181558040211,0.628336735645997,0.8819181558040211,-0.14579744028127892,0.9117849232427995,0.38299374148076026,0.8632255591686184,2.3763271979569254,1.4542763832198675,0.5891675446413409,1.6218876348299123,1.092920532937594
7.0,0.75,normal,-1.0,-1,0.119202946,-0.4934794647720461,0.8819181558040211,0.6319086777539735,0.8819181558040211,-0.17971797894797578,0.9152683185938763,0.3677751698229502,0.8338756712330586,2.3838037415339417,1.4332458367558565,0.5691356987039402,1.6269905152704742,1.0771156169569562
7.0,0.76,normal,-1.0,-1,0.119202946,-0.5287891750613251,0.8819181558040211,0.6341178266991032,0.8819181558040211,-0.21398735952805398,0.9174227275468004,0.3517176840093732,0.8051200653972184,2.388438194037131,1.411346867880517,0.5495094613838901,1.6301536155436993,1.0606580625263269
7.0,0.77,normal,-1.0,-1,0.119202946,-0.5644600978281409,0.8819181558040211,0.6348846505786581,0.8819181558040211,-0.24860164330279502,0.918170554719377,0.334784455708291,0.7769652844026957,2.3900487353871953,1.3885733524889856,0.5302932982243638,1.6312528400542368,1.0435432672468576
7.0,0.78,normal,-1.0,-1,0.119202946,-0.6004886281715752,0.8819181558040211,0.6341206505407406,0.8819181558040211,-0.2835571312706779,0.9174254814287376,0.3169341750790299,0.7494166552286065,2.388444123119669,1.364917528473895,0.511490844987964,1.630157662253118,1.0257653977249663
7.0,0.79,normal,-1.0,-1,0.119202946,-0.6368714154123858,0.8819181558040211,0.6317268692963736,0.8819181558040211,-0.3188503701137908,0.9150910159348872,0.2981203229105482,0.7224783401545221,2.3834226902618734,1.3403696599508326,0.49310494250813147,1.6267304406700847,1.0073171372304197
7.0,0.8,normal,-1.0,-1,0.119202946,-0.673605372205191,0.8819181558040211,0.6275920650668652,0.8819181558040211,-0.35447816090499573,0.9110587186794699,0.27829027888723706,0.6961533861966516,2.374771121956793,1.314917625575154,0.47513767043026045,1.6208255839365673,0.9881893763074074
7.0,0.81,normal,-1.0,-1,0.119202946,-0.7106876870761032,0.8819181558040211,0.6215904547529254,0.8819181558040211,-0.3904375711224546,0.905206009095522,0.2573842189865337,0.6704437727705945,2.362262946989925,1.2885464091289094,0.45759037974241684,1.612288521224625,0.9683708299394679
7.0,0.8200000000000001,normal,-1.0,-1,0.119202946,-0.7481158411699996,0.8819181558040211,0.6135788957217976,0.8819181558040211,-0.426725950727397,0.897393427181905,0.23533373822725398,0.6453504573871776,2.3456566579352236,1.2612374627692777,0.44046372396359895,1.6009544192114897,0.9478475590167492
7.0,0.8300000000000001,normal,-1.0,-1,0.119202946,-0.7858876302634081,0.8819181558040211,0.6033933262550866,0.8819181558040211,-0.46334095332317043,0.8874611751330199,0.21206011090492474,0.6208734191217443,2.3246933416315123,1.2329679021674222,0.42375768881233844,1.5866465648355228,0.9266023654652423
7.0,0.84,normal,-1.0,-1,0.119202946,-0.8240011934820989,0.8819181558040211,0.5908442125710494,0.8819181558040211,-0.5002805637831139,0.8752246943112882,0.18747206526408716,0.5970116995023872,2.299093655237524,1.2037094764758862,0.4074716201136814,1.5691743013973773,0.9046140181547339
7.0,0.85,normal,-1.0,-1,0.119202946,-0.8624550507129312,0.8819181558040211,0.5757106427734611,0.8819181558040211,-0.5375431342657584,0.8604689284672429,0.16146289710074224,0.573763440323935,2.268553914318313,1.173427231808753,0.39160424960794005,1.5483303586060129,0.881856248474893
